City ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
328,kodiak,20.0,US,1595894676,67.0,57.79,-152.41,62.6,3.6
329,clyde river,90.0,CA,1595894655,100.0,70.47,-68.59,41.0,6.2
330,santa cruz de la palma,90.0,ES,1595894802,73.0,28.68,-17.76,73.4,8.2
331,hualmay,83.0,PE,1595894649,83.0,-11.1,-77.61,60.02600000000009,4.38
332,henties bay,0.0,NA,1595894683,81.0,-22.12,14.28,59.0,1.7
333,qinzhou,100.0,CN,1595894651,75.0,21.95,108.62,85.67600000000009,3.55
334,beckley,1.0,US,1595894665,78.0,37.78,-81.19,78.00800000000001,4.1
335,high level,40.0,CA,1595894802,30.0,58.52,-117.14,86.0,3.6
336,snyder,1.0,US,1595894802,34.0,32.72,-100.92,93.2,2.1
337,bethel,1.0,US,1595894535,55.0,41.37,-73.41,87.8,4.1
338,dunedin,100.0,NZ,1595894674,76.0,-45.87,170.5,48.00200000000008,1.79
339,avera,40.0,US,1595894683,59.0,33.19,-82.53,91.4,2.6
340,goderich,81.0,CA,1595894478,63.0,43.75,-81.72,78.00800000000001,5.69
341,mount isa,0.0,AU,1595894669,31.0,-20.73,139.5,60.8,3.6
342,zhigansk,80.0,RU,1595894646,75.0,66.77,123.37,50.288000000000046,6.5
343,erenhot,0.0,CN,1595894803,44.0,43.65,111.98,75.65,3.63
344,makakilo city,75.0,US,1595894551,52.0,21.35,-158.09,87.8,5.7
345,leningradskiy,89.0,RU,1595894803,77.0,69.38,178.42,38.030000000000044,4.66
346,cooma,90.0,AU,1595894665,100.0,-36.23,149.13,46.4,10.3
347,qujing,0.0,CN,1595894803,78.0,25.48,103.78,61.10600000000003,0.42
348,ancud,50.0,CL,1595894434,93.0,-41.87,-73.82,41.0,2.1
349,camopi,92.0,GF,1595894693,96.0,3.17,-52.32,73.58000000000004,1.19
350,roald,100.0,NO,1595894803,72.0,62.58,6.13,60.8,2.6
351,leh,15.0,IN,1595894804,44.0,34.17,77.58,59.306000000000026,2.4
352,touros,40.0,BR,1595894668,88.0,-5.2,-35.46,73.4,2.1
353,rocky mountain house,0.0,CA,1595894804,69.0,52.37,-114.92,75.23600000000008,5.31
354,jaque,78.0,PA,1595894804,80.0,7.52,-78.17,80.20400000000005,1.61
355,shenxian,0.0,CN,1595894804,76.0,36.24,115.67,78.0260000000001,2.74
356,caohai,0.0,CN,1595894804,80.0,26.87,104.28,59.306000000000026,1.81
357,sinnamary,29.0,GF,1595894678,81.0,5.38,-52.95,79.25,1.43
358,price,1.0,US,1595894800,21.0,39.6,-110.81,89.6,5.7
359,djambala,35.0,CG,1595894804,63.0,-2.54,14.75,73.02200000000003,2.95
360,tiksi,100.0,RU,1595894652,87.0,71.69,128.87,39.2,7.08
361,urucara,13.0,BR,1595894804,58.0,-2.54,-57.76,80.22200000000004,0.44
362,bubaque,100.0,GW,1595894662,83.0,11.28,-15.83,80.09600000000005,8.82
363,ayna,32.0,PE,1595894805,71.0,-12.65,-73.92,61.592,0.46
364,tambilil,74.0,PH,1595894805,61.0,5.96,124.67,83.82200000000003,0.79
365,trzebiatow,100.0,PL,1595894805,90.0,54.06,15.26,64.99400000000007,3.65
366,chokurdakh,100.0,RU,1595894657,60.0,70.63,147.92,47.24600000000005,1.35
367,airai,93.0,TL,1595894660,68.0,-8.93,125.41,61.05200000000008,1.75
368,ust-kuyga,99.0,RU,1595894805,62.0,70.02,135.6,48.72200000000004,2.76
369,ponta delgada,20.0,PT,1595894805,88.0,37.73,-25.67,71.6,2.1
370,sabha,0.0,LY,1595894667,30.0,27.04,14.43,80.34800000000003,5.19
371,khandyga,100.0,RU,1595894806,69.0,62.67,135.6,69.81800000000008,2.52
372,chuy,57.0,UY,1595894649,83.0,-33.7,-53.46,49.352000000000075,3.02
373,bonthe,96.0,SL,1595894806,82.0,7.53,-12.51,75.81200000000005,3.93
374,hihya,0.0,EG,1595894806,74.0,30.67,31.59,78.8,4.1
375,la ronge,20.0,CA,1595894672,39.0,55.1,-105.28,78.8,3.6
376,severo-kurilsk,94.0,RU,1595894652,85.0,50.68,156.12,54.41000000000008,7.49
377,griffith,40.0,US,1595894533,65.0,41.53,-87.42,82.99400000000007,3.1
378,abnub,0.0,EG,1595894564,39.0,27.27,31.15,78.8,3.6
379,bonavista,88.0,CA,1595894763,93.0,48.65,-53.11,55.90400000000005,2.81
380,novyy urengoy,68.0,RU,1595894806,63.0,66.08,76.63,52.17800000000007,5.54
381,derzhavinsk,100.0,KZ,1595894665,80.0,51.1,66.32,58.820000000000064,5.66
382,porbandar,51.0,IN,1595894806,79.0,21.64,69.61,83.80400000000006,6.19
383,lagoa,0.0,PT,1595894658,89.0,39.05,-27.98,73.4,2.4
384,klyuchevskiy,96.0,RU,1595894806,89.0,53.53,119.45,68.03600000000007,1.55
385,tual,100.0,ID,1595894807,80.0,-5.67,132.75,79.10600000000002,9.66
386,isla vista,1.0,US,1595894616,60.0,34.41,-119.86,82.99400000000007,4.6
387,kurchum,1.0,KZ,1595894807,55.0,48.57,83.65,64.11200000000005,1.98
388,kawalu,100.0,ID,1595894807,88.0,-7.38,108.21,71.40200000000007,0.64
389,qaqortoq,75.0,GL,1595894692,81.0,60.72,-46.03,51.8,2.6
390,copiapo,0.0,CL,1595894807,81.0,-27.37,-70.33,53.6,2.6
391,asau,57.0,RO,1595894657,89.0,46.43,26.4,59.0,2.13
392,sri aman,100.0,MY,1595894687,94.0,1.24,111.46,77.0,0.45
393,qeshm,40.0,IR,1595894686,75.0,26.96,56.27,91.4,4.1
394,manggar,86.0,ID,1595894807,81.0,-2.88,108.27,80.79800000000003,6.05
395,qasigiannguit,100.0,GL,1595894764,81.0,68.82,-51.19,42.8,1.0
396,san vicente,21.0,AR,1595894673,88.0,-26.62,-54.13,62.33000000000004,1.55
397,tabas,0.0,IR,1595894807,17.0,33.6,56.92,86.0,1.0
398,sioux lookout,75.0,CA,1595894447,68.0,50.1,-91.92,68.0,4.6
399,boyolangu,52.0,ID,1595894808,82.0,-8.12,111.89,73.83200000000002,2.78
400,skjervoy,18.0,NO,1595894808,73.0,70.03,20.97,57.84800000000003,5.68
401,liverpool,75.0,GB,1595894059,87.0,53.41,-2.98,57.992,4.6
402,south sioux city,1.0,US,1595894808,42.0,42.47,-96.41,86.0,2.6
403,tuburan,75.0,PH,1595894808,94.0,6.64,122.27,77.0,1.11
404,mayskiy,20.0,RU,1595894809,44.0,47.69,40.1,75.2,6.0
405,qui nhon,63.0,VN,1595894516,73.0,13.77,109.23,82.45400000000005,1.86
406,yafran,0.0,LY,1595894809,59.0,32.06,12.53,68.21600000000001,3.51
407,west wendover,1.0,US,1595894652,15.0,40.74,-114.07,93.2,5.1
408,eyl,16.0,SO,1595894809,67.0,7.98,49.82,81.01400000000004,7.2
409,champagnole,0.0,FR,1595894809,54.0,46.74,5.91,73.00400000000005,4.92
410,lac du bonnet,1.0,CA,1595894809,65.0,50.25,-96.06,78.99800000000002,3.13
411,hay river,75.0,CA,1595894809,73.0,60.82,-115.8,69.8,4.6
412,grindavik,40.0,IS,1595894809,87.0,63.84,-22.43,46.4,6.7
413,havoysund,4.0,NO,1595894809,59.0,71.0,24.66,66.2,8.7
414,shingu,75.0,JP,1595894649,100.0,33.73,135.98,78.8,2.6
415,general pico,0.0,AR,1595894810,61.0,-35.66,-63.76,41.54000000000002,3.08
416,sukumo,99.0,JP,1595894810,91.0,32.93,132.73,80.29400000000007,3.06
417,seydi,0.0,TM,1595894810,20.0,39.48,62.91,80.72600000000008,4.96
418,langres,0.0,FR,1595894810,47.0,47.83,5.33,77.0,2.6
419,bangangte,99.0,CM,1595894810,100.0,5.14,10.52,61.32200000000004,2.04
420,severodvinsk,40.0,RU,1595894810,100.0,64.56,39.83,55.4,1.19
421,watrous,2.0,CA,1595894810,48.0,51.67,-105.47,78.83600000000007,4.11
422,bilma,94.0,NE,1595894810,42.0,18.69,12.92,89.924,4.07
423,kitimat,96.0,CA,1595894619,71.0,54.05,-128.65,69.00800000000001,0.89
424,baturinskaya,43.0,RU,1595894810,85.0,45.79,39.37,69.17000000000006,3.16
425,oranjemund,0.0,NA,1595894694,75.0,-28.55,16.43,57.992,1.75
426,cockburn town,2.0,TC,1595894673,77.0,21.46,-71.14,82.27400000000002,8.22
427,maksi,80.0,IN,1595894811,86.0,23.27,76.15,77.52200000000003,4.29
428,ovalle,9.0,CL,1595894811,53.0,-30.6,-71.2,59.522000000000034,1.27
429,nemuro,75.0,JP,1595894661,93.0,43.32,145.57,59.0,2.1
430,longyearbyen,10.0,SJ,1595894671,55.0,78.22,15.64,64.4,4.1
431,karlskrona,100.0,SE,1595894811,93.0,56.16,15.59,59.0,2.1
432,ulaanbaatar,20.0,MN,1595894769,87.0,47.91,106.88,55.4,1.0
433,labuhan,44.0,ID,1595894811,78.0,-6.88,112.21,75.84800000000003,5.59
434,coihaique,20.0,CL,1595894726,60.0,-45.58,-72.07,41.0,1.5
435,comodoro rivadavia,8.0,AR,1595894465,60.0,-45.87,-67.5,42.8,6.2
436,najran,40.0,SA,1595894664,88.0,17.49,44.13,73.4,5.1
437,kronach,82.0,DE,1595894811,72.0,50.24,11.33,68.0,2.18
438,rio de janeiro,0.0,BR,1595894225,61.0,-22.9,-43.21,78.99800000000002,1.5
439,khani,75.0,GE,1595894651,94.0,41.96,42.96,75.2,1.5
440,richards bay,73.0,ZA,1595894666,77.0,-28.78,32.04,60.08000000000004,1.99
441,puerto carreno,40.0,CO,1595894812,74.0,6.19,-67.49,80.6,1.28
442,duvan,5.0,RU,1595894812,90.0,55.7,57.9,51.854000000000056,1.23
443,paranhos,0.0,BR,1595894812,53.0,-23.89,-55.43,69.24199999999999,2.66
444,mayo,1.0,US,1595894812,52.0,38.89,-76.51,91.4,2.1
445,wonthaggi,81.0,AU,1595894812,83.0,-38.6,145.59,53.99600000000005,5.82
446,auki,49.0,SB,1595894557,71.0,-8.77,160.7,84.57800000000006,0.62
447,nelson bay,90.0,AU,1595894812,100.0,-32.72,152.15,57.00200000000008,9.8
448,coahuayana,40.0,MX,1595894673,74.0,18.73,-103.68,80.6,7.7
449,umm kaddadah,26.0,SD,1595894812,53.0,13.6,26.69,85.442,7.06
450,cascais,9.0,PT,1595894523,94.0,38.7,-9.42,69.00800000000001,7.23
451,the valley,40.0,AI,1595894530,79.0,18.22,-63.06,84.2,4.6
452,emerald,0.0,AU,1595894483,44.0,-23.53,148.17,57.992,4.1
453,dalby,23.0,AU,1595894813,66.0,-27.18,151.27,51.8,4.6
454,road town,40.0,VG,1595894813,79.0,18.42,-64.62,84.2,6.2
455,coleraine,75.0,GB,1595894813,87.0,55.13,-6.67,53.6,7.7
456,nishihara,75.0,JP,1595894649,88.0,26.18,127.76,86.0,6.2
457,aksu,6.0,CN,1595894813,41.0,41.12,80.26,72.42800000000007,0.38
458,sorland,59.0,NO,1595894666,95.0,67.67,12.69,54.320000000000064,1.11
459,vanavara,89.0,RU,1595894662,95.0,60.34,102.28,59.0,1.01
460,poros,0.0,GR,1595894813,37.0,37.5,23.45,82.99400000000007,0.89
461,gizo,26.0,SB,1595894689,73.0,-8.1,156.84,83.26400000000004,1.47
462,pisco,4.0,PE,1595894567,77.0,-13.7,-76.22,60.998000000000026,7.7
463,new ulm,1.0,US,1595894814,44.0,44.31,-94.46,80.6,4.1
464,san andres,40.0,CO,1595894679,79.0,12.58,-81.7,84.2,7.2
465,marzuq,100.0,YE,1595894670,74.0,14.4,46.47,72.24800000000002,0.9
466,grand baie,3.0,MU,1595894814,82.0,-20.02,57.58,66.00200000000008,1.34
467,mbandaka,36.0,CD,1595894814,89.0,0.05,18.26,70.64600000000004,0.71
468,laguna,1.0,US,1595894671,23.0,38.42,-121.42,96.8,4.1
469,tekirdag,3.0,TR,1595894552,73.0,40.98,27.51,69.8,4.1
470,alofi,40.0,NU,1595894465,65.0,-19.06,-169.92,78.8,8.2
471,mao,0.0,ES,1595894650,88.0,39.89,4.27,75.2,1.5
472,smoky lake,0.0,CA,1595894814,66.0,54.12,-112.47,78.29600000000005,3.57
473,takoradi,96.0,GH,1595894654,87.0,4.88,-1.76,74.73200000000001,5.06
474,awbari,0.0,LY,1595894814,25.0,26.59,12.78,80.36600000000001,4.02
475,sibolga,99.0,ID,1595894815,83.0,1.74,98.78,75.16400000000003,0.6
476,constantine,0.0,DZ,1595894566,30.0,36.37,6.61,80.6,1.0
477,eureka,7.0,US,1595894763,52.0,40.8,-124.16,68.0,2.31
478,cumana,90.0,VE,1595894815,63.0,10.46,-64.18,91.4,4.6
479,stolin,96.0,BY,1595894815,92.0,51.89,26.85,64.45400000000005,0.86
480,dali,34.0,CN,1595894654,67.0,25.7,100.18,64.13000000000004,0.41
481,bukoba,16.0,TZ,1595894815,77.0,-1.33,31.81,69.8,2.2
482,gisors,20.0,FR,1595894815,68.0,49.28,1.78,69.8,4.6
483,vao,92.0,NC,1595894815,82.0,-22.67,167.48,71.42000000000006,9.93
484,saint-augustin,94.0,CA,1595894815,88.0,51.23,-58.65,61.32200000000004,4.21
485,porvoo,94.0,FI,1595894815,93.0,60.39,25.67,62.99600000000005,2.09
486,charters towers,0.0,AU,1595894816,34.0,-20.1,146.27,62.83399999999999,6.57
487,mukhtolovo,3.0,RU,1595894816,89.0,55.46,43.2,56.87600000000009,0.59
488,koslan,81.0,RU,1595894816,73.0,63.46,48.9,59.93600000000007,1.69
489,xuddur,24.0,SO,1595894816,76.0,4.12,43.89,73.45400000000005,9.51
490,shenjiamen,94.0,CN,1595894816,89.0,29.96,122.3,79.62800000000007,6.99
491,dabat,100.0,ET,1595894816,100.0,12.98,37.77,50.12600000000009,0.7
492,riviere-au-renard,75.0,CA,1595894816,68.0,49.0,-64.4,71.6,1.0
493,aykhal,90.0,RU,1595894663,87.0,66.0,111.5,42.8,2.0
494,neiafu,75.0,TO,1595894686,88.0,-18.65,-173.98,75.2,5.1
495,rosamorada,100.0,MX,1595894817,91.0,22.12,-105.21,76.19000000000003,1.27
496,severnoye,1.0,RU,1595894817,93.0,56.35,78.36,51.458000000000006,1.33
497,yining,98.0,CN,1595894817,88.0,29.04,114.56,79.08800000000005,0.17
498,port macquarie,64.0,AU,1595894720,58.0,-31.43,152.92,66.00200000000008,0.45
499,panaba,50.0,MX,1595894817,69.0,21.28,-88.27,84.88399999999999,4.55
500,marystown,60.0,CA,1595894817,92.0,47.17,-55.15,59.68399999999999,1.89
501,pontian kecil,20.0,MY,1595894589,94.0,1.48,103.39,75.99199999999999,2.95
502,lagos,40.0,NG,1595894817,88.0,6.58,3.75,77.0,1.5
503,privodino,12.0,RU,1595894817,88.0,61.08,46.5,57.36200000000006,0.86
504,maamba,0.0,ZM,1595894817,61.0,-17.37,27.15,52.25,0.19
505,ikwiriri,0.0,TZ,1595894817,75.0,-7.96,38.97,69.63800000000005,2.53
506,venado tuerto,81.0,AR,1595894818,60.0,-33.75,-61.97,42.62000000000006,2.99
507,faanui,100.0,PF,1595894522,79.0,-16.48,-151.75,78.92600000000009,6.31
508,nhulunbuy,97.0,AU,1595894818,54.0,-12.23,136.77,78.8,7.2
509,antofagasta,20.0,CL,1595894818,82.0,-23.65,-70.4,55.4,3.1
510,lisakovsk,0.0,KZ,1595894818,89.0,52.54,62.49,54.21200000000006,3.97
511,lake city,1.0,US,1595894818,78.0,30.19,-82.64,84.2,2.1
512,port hedland,97.0,AU,1595894819,30.0,-20.32,118.57,59.0,4.1
513,fairbanks,90.0,US,1595894540,87.0,64.84,-147.72,59.0,3.6
514,magenta,0.0,IT,1595894819,92.0,45.46,8.88,78.00800000000001,1.14
515,passagem franca,50.0,BR,1595894819,40.0,-6.18,-43.78,74.93000000000004,1.74
516,petropavlovsk-kamchatskiy,25.0,RU,1595894664,64.0,53.05,158.65,71.6,2.0
517,buenaventura,91.0,CO,1595894819,93.0,3.88,-77.03,76.01000000000008,1.31
518,namibe,0.0,AO,1595894575,65.0,-15.2,12.15,66.32600000000009,1.4
519,ajdabiya,0.0,LY,1595894819,82.0,30.76,20.23,71.69000000000003,3.92
520,cananea,71.0,MX,1595894819,49.0,30.95,-110.3,84.00200000000008,3.54
521,lucea,20.0,JM,1595894819,74.0,18.45,-78.17,86.0,4.6
522,ambagarh chauki,98.0,IN,1595894820,83.0,20.78,80.72,78.62000000000006,2.32
523,victor harbor,45.0,AU,1595894820,87.0,-35.57,138.62,48.992,1.66
524,chumikan,94.0,RU,1595894649,67.0,54.72,135.31,70.55600000000003,4.94
525,san policarpo,100.0,PH,1595894820,86.0,12.18,125.51,78.58399999999999,1.77
526,san quintin,2.0,MX,1595894547,70.0,30.48,-115.95,72.08600000000007,6.91
527,sciacca,0.0,IT,1595894567,52.0,37.51,13.09,75.00200000000008,1.91
528,bokoro,15.0,TD,1595894820,65.0,12.38,17.06,80.07800000000006,4.51
529,palu,91.0,ID,1595894758,70.0,-0.89,119.87,79.98800000000004,1.07
530,denpasar,75.0,ID,1595894700,94.0,-8.65,115.22,78.8,4.1
531,ostrovnoy,0.0,RU,1595894654,89.0,68.05,39.51,53.564000000000036,0.52
532,aranos,0.0,NA,1595894821,40.0,-24.13,19.12,50.55800000000001,5.63
533,kodinsk,2.0,RU,1595894677,80.0,58.69,99.18,61.86200000000006,0.76
534,kiunga,100.0,PG,1595894821,98.0,-6.12,141.29,74.80400000000006,1.23
535,tamandare,80.0,BR,1595894821,80.0,-8.76,-35.1,74.73200000000001,5.4
536,surt,0.0,LY,1595894821,81.0,31.21,16.59,75.72200000000004,3.01
537,robertsport,89.0,LR,1595894821,81.0,6.75,-11.37,76.26200000000006,5.71
538,hami,10.0,CN,1595894821,28.0,42.8,93.45,81.95,6.47
539,nara,75.0,JP,1595894687,74.0,34.69,135.8,89.00600000000003,1.0
540,benjamin constant,20.0,BR,1595894821,83.0,-4.38,-70.03,82.4,1.5
541,mecca,48.0,SA,1595894689,58.0,21.43,39.83,86.25200000000008,5.62
542,ishim,14.0,RU,1595894822,93.0,56.11,69.49,52.141999999999996,2.29
543,jiayuguan,0.0,CN,1595894581,18.0,39.82,98.3,75.66800000000009,1.75
544,hambantota,100.0,LK,1595894763,79.0,6.12,81.12,80.09600000000005,6.53
545,angoche,9.0,MZ,1595894757,80.0,-16.23,39.91,70.25,4.89
546,lasa,5.0,IT,1595894822,93.0,46.62,10.7,60.8,1.5
547,buala,69.0,SB,1595894760,74.0,-8.14,159.59,84.23600000000008,3.91
548,saint anthony,1.0,US,1595894822,42.0,45.02,-93.22,82.4,5.7
549,lingyuan,20.0,CN,1595894822,74.0,41.24,119.4,72.96800000000009,3.07
550,mayumba,35.0,GA,1595894822,83.0,-3.43,10.66,72.33800000000005,3.07
